,Driver,Race,Lap,Sector 1 Time,Sector 2 Time,Sector 3 Time,Lap Time,Rainfall,Track Temp
585,STR,Imola,19.0,0 days 00:00:56.759000,0 days 00:00:30.781000,0 days 00:00:30.744000,0 days 00:01:58.284000,False,16.3
586,STR,Imola,20.0,0 days 00:00:28.012000,0 days 00:00:29.766000,0 days 00:00:29.501000,0 days 00:01:27.279000,False,16.1
587,STR,Imola,21.0,0 days 00:00:27.305000,0 days 00:00:29.204000,0 days 00:00:28.858000,0 days 00:01:25.367000,False,16.0
588,STR,Imola,22.0,0 days 00:00:27.106000,0 days 00:00:28.916000,0 days 00:00:28.650000,0 days 00:01:24.672000,False,16.1
589,STR,Imola,23.0,0 days 00:00:26.915000,0 days 00:00:28.731000,0 days 00:00:28.278000,0 days 00:01:23.924000,False,16.0
590,STR,Imola,24.0,0 days 00:00:26.659000,0 days 00:00:28.505000,0 days 00:00:28.114000,0 days 00:01:23.278000,False,16.0
591,STR,Imola,25.0,0 days 00:00:26.554000,0 days 00:00:28.513000,0 days 00:00:29.105000,0 days 00:01:24.172000,False,16.0
592,STR,Imola,26.0,0 days 00:00:27.602000,0 days 00:00:28.718000,0 days 00:00:28.281000,0 days 00:01:24.601000,False,15.8
593,STR,Imola,27.0,0 days 00:00:26.478000,0 days 00:00:28.393000,0 days 00:00:27.891000,0 days 00:01:22.762000,False,15.9
594,STR,Imola,28.0,0 days 00:00:26.493000,0 days 00:00:28.387000,0 days 00:00:27.913000,0 days 00:01:22.793000,False,16.1
595,STR,Imola,29.0,0 days 00:00:26.296000,0 days 00:00:28.343000,0 days 00:00:27.799000,0 days 00:01:22.438000,False,16.1
596,STR,Imola,30.0,0 days 00:00:26.273000,0 days 00:00:28.272000,0 days 00:00:27.804000,0 days 00:01:22.349000,False,16.2
597,STR,Imola,31.0,0 days 00:00:26.237000,0 days 00:00:28.353000,0 days 00:00:27.619000,0 days 00:01:22.209000,False,16.3
598,STR,Imola,32.0,0 days 00:00:26.285000,0 days 00:00:28.330000,0 days 00:00:27.697000,0 days 00:01:22.312000,False,16.5
599,STR,Imola,33.0,0 days 00:00:26.200000,0 days 00:00:28.308000,0 days 00:00:27.791000,0 days 00:01:22.299000,False,16.6
600,STR,Imola,34.0,0 days 00:00:26.237000,0 days 00:00:28.277000,0 days 00:00:27.673000,0 days 00:01:22.187000,False,16.6
601,STR,Imola,35.0,0 days 00:00:26.235000,0 days 00:00:28.245000,0 days 00:00:27.648000,0 days 00:01:22.128000,False,16.4
602,STR,Imola,36.0,0 days 00:00:26.236000,0 days 00:00:28.154000,0 days 00:00:27.555000,0 days 00:01:21.945000,False,16.5
603,STR,Imola,37.0,0 days 00:00:26.162000,0 days 00:00:28.211000,0 days 00:00:27.589000,0 days 00:01:21.962000,False,16.6
604,STR,Imola,38.0,0 days 00:00:26.214000,0 days 00:00:28.207000,0 days 00:00:27.480000,0 days 00:01:21.901000,False,16.7
605,STR,Imola,39.0,0 days 00:00:26.198000,0 days 00:00:28.268000,0 days 00:00:27.571000,0 days 00:01:22.037000,False,16.7
606,STR,Imola,40.0,0 days 00:00:26.155000,0 days 00:00:28.185000,0 days 00:00:27.590000,0 days 00:01:21.930000,False,16.6
607,STR,Imola,41.0,0 days 00:00:26.147000,0 days 00:00:28.159000,0 days 00:00:27.514000,0 days 00:01:21.820000,False,16.5
608,STR,Imola,42.0,0 days 00:00:26.196000,0 days 00:00:28.263000,0 days 00:00:29.436000,0 days 00:01:23.895000,False,16.5
609,STR,Imola,43.0,0 days 00:00:26.331000,0 days 00:00:28.203000,0 days 00:00:27.506000,0 days 00:01:22.040000,False,16.6
610,STR,Imola,44.0,0 days 00:00:26.111000,0 days 00:00:28.235000,0 days 00:00:27.507000,0 days 00:01:21.853000,False,16.7
611,STR,Imola,45.0,0 days 00:00:26.087000,0 days 00:00:28.310000,0 days 00:00:27.500000,0 days 00:01:21.897000,False,16.7
612,STR,Imola,46.0,0 days 00:00:26.122000,0 days 00:00:28.184000,0 days 00:00:27.444000,0 days 00:01:21.750000,False,16.6
613,STR,Imola,47.0,0 days 00:00:26.241000,0 days 00:00:28.303000,0 days 00:00:27.444000,0 days 00:01:21.988000,False,16.7
614,STR,Imola,48.0,0 days 00:00:26.227000,0 days 00:00:28.210000,0 days 00:00:27.423000,0 days 00:01:21.860000,False,16.7
615,STR,Imola,49.0,0 days 00:00:26.138000,0 days 00:00:28.140000,0 days 00:00:27.473000,0 days 00:01:21.751000,False,16.9
616,STR,Imola,50.0,0 days 00:00:26.116000,0 days 00:00:28.272000,0 days 00:00:27.470000,0 days 00:01:21.858000,False,17.0
617,STR,Imola,51.0,0 days 00:00:26.073000,0 days 00:00:28.374000,0 days 00:00:27.379000,0 days 00:01:21.826000,False,17.0
618,STR,Imola,52.0,0 days 00:00:26.293000,0 days 00:00:28.397000,0 days 00:00:27.561000,0 days 00:01:22.251000,False,17.0
619,STR,Imola,53.0,0 days 00:00:26.264000,0 days 00:00:28.239000,0 days 00:00:27.520000,0 days 00:01:22.023000,False,17.0
620,STR,Imola,54.0,0 days 00:00:26.243000,0 days 00:00:28.254000,0 days 00:00:27.542000,0 days 00:01:22.039000,False,16.8
621,STR,Imola,55.0,0 days 00:00:26.219000,0 days 00:00:28.253000,0 days 00:00:27.592000,0 days 00:01:22.064000,False,16.8
622,STR,Imola,56.0,0 days 00:00:26.182000,0 days 00:00:28.242000,0 days 00:00:27.510000,0 days 00:01:21.934000,False,16.7
623,STR,Imola,57.0,0 days 00:00:26.134000,0 days 00:00:28.271000,0 days 00:00:27.595000,0 days 00:01:22,False,16.6
624,STR,Imola,58.0,,0 days 00:00:28.243000,0 days 00:00:27.511000,0 days 00:01:21.888000,False,16.5
625,STR,Imola,59.0,0 days 00:00:27.589000,0 days 00:00:28.317000,0 days 00:00:27.601000,0 days 00:01:23.507000,False,16.5
626,STR,Imola,60.0,0 days 00:00:26.081000,0 days 00:00:28.160000,0 days 00:00:27.546000,0 days 00:01:21.787000,False,16.5
627,STR,Imola,61.0,0 days 00:00:26.181000,0 days 00:00:28.313000,0 days 00:00:27.522000,0 days 00:01:22.016000,False,16.6
628,STR,Imola,62.0,0 days 00:00:26.167000,0 days 00:00:28.418000,0 days 00:00:27.719000,0 days 00:01:22.304000,False,16.6
629,ALB,Imola,1.0,,0 days 00:00:40.172000,0 days 00:00:51.726000,,False,18.0
630,ALB,Imola,2.0,0 days 00:00:51.475000,0 days 00:00:48.560000,0 days 00:00:50.074000,,False,17.9
631,ALB,Imola,3.0,0 days 00:00:40.359000,0 days 00:00:47.481000,0 days 00:00:47.714000,0 days 00:02:15.554000,False,17.8
632,ALB,Imola,4.0,0 days 00:00:36.678000,0 days 00:00:44.867000,0 days 00:00:47.834000,0 days 00:02:09.379000,False,17.6
633,ALB,Imola,5.0,0 days 00:00:31.954000,0 days 00:00:33.245000,0 days 00:00:33.286000,0 days 00:01:38.485000,False,17.5
634,ALB,Imola,6.0,0 days 00:00:30.522000,0 days 00:00:32.303000,0 days 00:00:32.199000,0 days 00:01:35.024000,False,17.3
635,ALB,Imola,7.0,0 days 00:00:29.847000,0 days 00:00:31.849000,0 days 00:00:31.688000,0 days 00:01:33.384000,False,17.3
636,ALB,Imola,8.0,0 days 00:00:29.346000,0 days 00:00:31.792000,0 days 00:00:31.780000,0 days 00:01:32.918000,False,17.1
637,ALB,Imola,9.0,0 days 00:00:29.337000,0 days 00:00:31.759000,0 days 00:00:31.969000,0 days 00:01:33.065000,False,17.0
638,ALB,Imola,10.0,0 days 00:00:29.174000,0 days 00:00:32.124000,0 days 00:00:31.671000,0 days 00:01:32.969000,False,17.0
639,ALB,Imola,11.0,0 days 00:00:29.293000,0 days 00:00:32.415000,0 days 00:00:31.796000,0 days 00:01:33.504000,False,17.0
640,ALB,Imola,12.0,0 days 00:00:29.798000,0 days 00:00:32.774000,0 days 00:00:32.211000,0 days 00:01:34.783000,False,17.0
641,ALB,Imola,13.0,0 days 00:00:29.838000,0 days 00:00:32.750000,0 days 00:00:32.851000,0 days 00:01:35.439000,False,17.0
642,ALB,Imola,14.0,0 days 00:00:29.972000,0 days 00:00:32.854000,0 days 00:00:32.487000,0 days 00:01:35.313000,False,16.7
643,ALB,Imola,15.0,0 days 00:00:30.044000,0 days 00:00:33.078000,0 days 00:00:32.390000,0 days 00:01:35.512000,False,16.7
644,ALB,Imola,16.0,0 days 00:00:29.893000,0 days 00:00:33.225000,0 days 00:00:32.232000,0 days 00:01:35.350000,False,16.7
645,ALB,Imola,17.0,0 days 00:00:29.852000,0 days 00:00:32.745000,0 days 00:00:36.317000,0 days 00:01:38.914000,False,16.5
646,ALB,Imola,18.0,0 days 00:00:55.317000,0 days 00:00:30.567000,0 days 00:00:30.546000,0 days 00:01:56.430000,False,16.2
647,ALB,Imola,19.0,0 days 00:00:28.683000,0 days 00:00:30.251000,0 days 00:00:29.971000,0 days 00:01:28.905000,False,16.3
648,ALB,Imola,20.0,0 days 00:00:28.014000,0 days 00:00:29.565000,0 days 00:00:29.153000,0 days 00:01:26.732000,False,16.1
649,ALB,Imola,21.0,0 days 00:00:27.842000,0 days 00:00:29.338000,0 days 00:00:28.465000,0 days 00:01:25.645000,False,16.0
650,ALB,Imola,22.0,0 days 00:00:27.294000,0 days 00:00:29.268000,0 days 00:00:28.302000,0 days 00:01:24.864000,False,16.1
651,ALB,Imola,23.0,0 days 00:00:27.083000,0 days 00:00:29.041000,0 days 00:00:27.938000,0 days 00:01:24.062000,False,16.0
652,ALB,Imola,24.0,0 days 00:00:26.853000,0 days 00:00:28.900000,0 days 00:00:27.850000,0 days 00:01:23.603000,False,16.0
653,ALB,Imola,25.0,0 days 00:00:26.595000,0 days 00:00:28.769000,0 days 00:00:27.852000,0 days 00:01:23.216000,False,16.0
654,ALB,Imola,26.0,0 days 00:00:27.426000,0 days 00:00:29.228000,0 days 00:00:27.912000,0 days 00:01:24.566000,False,15.8
655,ALB,Imola,27.0,0 days 00:00:26.652000,0 days 00:00:28.882000,0 days 00:00:27.664000,0 days 00:01:23.198000,False,15.9
656,ALB,Imola,28.0,0 days 00:00:26.490000,0 days 00:00:28.754000,0 days 00:00:27.775000,0 days 00:01:23.019000,False,16.1
657,ALB,Imola,29.0,0 days 00:00:26.338000,0 days 00:00:28.722000,0 days 00:00:27.695000,0 days 00:01:22.755000,False,16.1
658,ALB,Imola,30.0,0 days 00:00:26.371000,0 days 00:00:28.695000,0 days 00:00:27.597000,0 days 00:01:22.663000,False,16.2
659,ALB,Imola,31.0,0 days 00:00:26.265000,0 days 00:00:28.610000,0 days 00:00:27.612000,0 days 00:01:22.487000,False,16.3
660,ALB,Imola,32.0,0 days 00:00:26.242000,0 days 00:00:28.609000,0 days 00:00:27.538000,0 days 00:01:22.389000,False,16.5
661,ALB,Imola,33.0,0 days 00:00:26.056000,0 days 00:00:28.562000,0 days 00:00:27.694000,0 days 00:01:22.312000,False,16.6
662,ALB,Imola,34.0,0 days 00:00:26.136000,0 days 00:00:28.562000,0 days 00:00:27.549000,0 days 00:01:22.247000,False,16.6
663,ALB,Imola,35.0,0 days 00:00:26.090000,0 days 00:00:28.492000,0 days 00:00:27.555000,0 days 00:01:22.137000,False,16.4
664,ALB,Imola,36.0,0 days 00:00:26.081000,0 days 00:00:28.459000,0 days 00:00:27.576000,0 days 00:01:22.116000,False,16.5
665,ALB,Imola,37.0,0 days 00:00:26.041000,0 days 00:00:28.530000,0 days 00:00:27.545000,,False,16.6
666,ALB,Imola,38.0,0 days 00:00:26.047000,0 days 00:00:28.527000,0 days 00:00:27.466000,0 days 00:01:22.040000,False,16.7
667,ALB,Imola,39.0,0 days 00:00:26.035000,0 days 00:00:28.573000,0 days 00:00:27.452000,0 days 00:01:22.060000,False,16.7
668,ALB,Imola,40.0,0 days 00:00:25.960000,0 days 00:00:28.570000,0 days 00:00:27.642000,0 days 00:01:22.172000,False,16.6
669,ALB,Imola,41.0,0 days 00:00:26.823000,0 days 00:00:28.466000,0 days 00:00:27.394000,0 days 00:01:22.683000,False,16.5
670,ALB,Imola,42.0,0 days 00:00:26.043000,0 days 00:00:28.602000,0 days 00:00:27.409000,0 days 00:01:22.054000,False,16.5
671,ALB,Imola,43.0,0 days 00:00:26.086000,0 days 00:00:28.539000,0 days 00:00:27.556000,0 days 00:01:22.181000,False,16.6
672,ALB,Imola,44.0,0 days 00:00:26.030000,0 days 00:00:28.583000,0 days 00:00:27.668000,0 days 00:01:22.281000,False,16.7
673,ALB,Imola,45.0,0 days 00:00:25.942000,0 days 00:00:28.483000,0 days 00:00:27.604000,0 days 00:01:22.029000,False,16.7
674,ALB,Imola,46.0,0 days 00:00:25.945000,0 days 00:00:28.506000,0 days 00:00:27.499000,0 days 00:01:21.950000,False,16.6
675,ALB,Imola,47.0,0 days 00:00:25.981000,0 days 00:00:28.701000,0 days 00:00:27.516000,0 days 00:01:22.198000,False,16.7
676,ALB,Imola,48.0,0 days 00:00:26.036000,0 days 00:00:28.460000,0 days 00:00:27.493000,0 days 00:01:21.989000,False,16.7
677,ALB,Imola,49.0,0 days 00:00:26.078000,0 days 00:00:28.432000,0 days 00:00:27.601000,0 days 00:01:22.111000,False,16.9
678,ALB,Imola,50.0,0 days 00:00:25.980000,0 days 00:00:28.574000,0 days 00:00:27.502000,0 days 00:01:22.056000,False,17.0
679,ALB,Imola,51.0,0 days 00:00:25.984000,0 days 00:00:28.746000,0 days 00:00:27.461000,0 days 00:01:22.191000,False,17.0
680,ALB,Imola,52.0,0 days 00:00:25.991000,0 days 00:00:28.604000,0 days 00:00:27.561000,0 days 00:01:22.156000,False,17.0
681,ALB,Imola,53.0,0 days 00:00:25.952000,0 days 00:00:28.615000,0 days 00:00:27.539000,0 days 00:01:22.106000,False,17.0
682,ALB,Imola,54.0,0 days 00:00:26.169000,0 days 00:00:28.520000,0 days 00:00:27.518000,0 days 00:01:22.207000,False,16.8
683,ALB,Imola,55.0,0 days 00:00:26.012000,0 days 00:00:28.532000,0 days 00:00:27.527000,0 days 00:01:22.071000,False,16.8
684,ALB,Imola,56.0,0 days 00:00:25.994000,0 days 00:00:28.683000,0 days 00:00:27.569000,0 days 00:01:22.246000,False,16.7
685,ALB,Imola,57.0,0 days 00:00:26.529000,0 days 00:00:28.703000,0 days 00:00:27.556000,0 days 00:01:22.788000,False,16.6
686,ALB,Imola,58.0,0 days 00:00:26.044000,0 days 00:00:28.686000,0 days 00:00:27.537000,0 days 00:01:22.267000,False,16.5
687,ALB,Imola,59.0,0 days 00:00:25.971000,0 days 00:00:28.619000,0 days 00:00:27.428000,0 days 00:01:22.018000,False,16.5
688,ALB,Imola,60.0,0 days 00:00:25.935000,0 days 00:00:28.543000,0 days 00:00:27.428000,0 days 00:01:21.906000,False,16.5
689,ALB,Imola,61.0,0 days 00:00:25.828000,0 days 00:00:28.408000,0 days 00:00:27.521000,0 days 00:01:21.757000,False,16.6
690,ALB,Imola,62.0,0 days 00:00:26.085000,0 days 00:00:28.817000,0 days 00:00:27.532000,0 days 00:01:22.434000,False,16.6
691,GAS,Imola,1.0,,0 days 00:00:39.443000,0 days 00:00:51.470000,,False,18.0
692,GAS,Imola,2.0,0 days 00:00:51.517000,0 days 00:00:48.377000,0 days 00:00:50.940000,,False,17.9
693,GAS,Imola,3.0,0 days 00:00:39.025000,0 days 00:00:48.390000,0 days 00:00:48.247000,0 days 00:02:15.662000,False,17.8
694,GAS,Imola,4.0,0 days 00:00:36.245000,0 days 00:00:44.235000,0 days 00:00:48.677000,0 days 00:02:09.157000,False,17.6
695,GAS,Imola,5.0,0 days 00:00:32.247000,0 days 00:00:33.085000,0 days 00:00:33.111000,0 days 00:01:38.443000,False,17.5
696,GAS,Imola,6.0,0 days 00:00:30.807000,0 days 00:00:32.167000,0 days 00:00:32.236000,0 days 00:01:35.210000,False,17.3
697,GAS,Imola,7.0,0 days 00:00:29.770000,0 days 00:00:31.836000,0 days 00:00:31.717000,0 days 00:01:33.323000,False,17.3
698,GAS,Imola,8.0,0 days 00:00:29.394000,0 days 00:00:31.834000,0 days 00:00:31.691000,0 days 00:01:32.919000,False,17.1
699,GAS,Imola,9.0,0 days 00:00:29.074000,0 days 00:00:32.229000,0 days 00:00:31.694000,0 days 00:01:32.997000,False,17.0
700,GAS,Imola,10.0,0 days 00:00:29.047000,0 days 00:00:32.185000,0 days 00:00:31.731000,0 days 00:01:32.963000,False,17.0
701,GAS,Imola,11.0,0 days 00:00:29.189000,0 days 00:00:32.197000,0 days 00:00:31.917000,0 days 00:01:33.303000,False,17.0
702,GAS,Imola,12.0,0 days 00:00:30.068000,0 days 00:00:32.202000,0 days 00:00:32.147000,0 days 00:01:34.417000,False,17.0
703,GAS,Imola,13.0,0 days 00:00:29.637000,0 days 00:00:32.586000,0 days 00:00:32.346000,0 days 00:01:34.569000,False,17.0
704,GAS,Imola,14.0,0 days 00:00:29.774000,0 days 00:00:32.765000,0 days 00:00:32.557000,0 days 00:01:35.096000,False,16.7
705,GAS,Imola,15.0,0 days 00:00:29.603000,0 days 00:00:32.684000,0 days 00:00:32.625000,0 days 00:01:34.912000,False,16.7
706,GAS,Imola,16.0,0 days 00:00:29.914000,0 days 00:00:32.937000,0 days 00:00:32.322000,0 days 00:01:35.173000,False,16.7
707,GAS,Imola,17.0,0 days 00:00:29.436000,0 days 00:00:32.942000,0 days 00:00:36.563000,0 days 00:01:38.941000,False,16.5
708,GAS,Imola,18.0,0 days 00:00:54.706000,0 days 00:00:30.944000,0 days 00:00:30.793000,0 days 00:01:56.443000,False,16.2
709,GAS,Imola,19.0,0 days 00:00:30.413000,0 days 00:00:30.725000,0 days 00:00:30.457000,0 days 00:01:31.595000,False,16.3
710,GAS,Imola,20.0,0 days 00:00:29.110000,0 days 00:00:29.567000,0 days 00:00:29.325000,0 days 00:01:28.002000,False,16.1
711,GAS,Imola,21.0,0 days 00:00:27.672000,0 days 00:00:29.393000,0 days 00:00:28.641000,0 days 00:01:25.706000,False,16.0
712,GAS,Imola,22.0,0 days 00:00:27.228000,0 days 00:00:29.092000,0 days 00:00:28.415000,0 days 00:01:24.735000,False,16.1
713,GAS,Imola,23.0,0 days 00:00:27.137000,0 days 00:00:28.950000,0 days 00:00:28.060000,0 days 00:01:24.147000,False,16.0
714,GAS,Imola,24.0,0 days 00:00:26.755000,0 days 00:00:28.885000,0 days 00:00:28.117000,0 days 00:01:23.757000,False,16.0
715,GAS,Imola,25.0,0 days 00:00:26.922000,0 days 00:00:28.768000,0 days 00:00:28.086000,0 days 00:01:23.776000,False,16.0
716,GAS,Imola,26.0,0 days 00:00:26.806000,0 days 00:00:29.002000,0 days 00:00:28.003000,0 days 00:01:23.811000,False,15.8
717,GAS,Imola,27.0,0 days 00:00:26.518000,0 days 00:00:28.735000,0 days 00:00:27.816000,0 days 00:01:23.069000,False,15.9
718,GAS,Imola,28.0,0 days 00:00:26.451000,0 days 00:00:28.725000,0 days 00:00:27.778000,0 days 00:01:22.954000,False,16.1
719,GAS,Imola,29.0,0 days 00:00:26.578000,0 days 00:00:28.729000,0 days 00:00:27.688000,0 days 00:01:22.995000,False,16.1
720,GAS,Imola,30.0,0 days 00:00:26.465000,0 days 00:00:28.613000,0 days 00:00:27.732000,0 days 00:01:22.810000,False,16.2
721,GAS,Imola,31.0,0 days 00:00:26.316000,0 days 00:00:28.560000,0 days 00:00:27.652000,0 days 00:01:22.528000,False,16.3
722,GAS,Imola,32.0,0 days 00:00:26.405000,0 days 00:00:28.413000,0 days 00:00:27.528000,0 days 00:01:22.346000,False,16.5
723,GAS,Imola,33.0,0 days 00:00:26.721000,0 days 00:00:28.318000,0 days 00:00:27.560000,0 days 00:01:22.599000,False,16.6
724,GAS,Imola,34.0,0 days 00:00:26.239000,0 days 00:00:28.217000,0 days 00:00:27.257000,0 days 00:01:21.713000,False,16.6
725,GAS,Imola,35.0,0 days 00:00:25.961000,0 days 00:00:28.458000,0 days 00:00:27.705000,0 days 00:01:22.124000,False,16.4
726,GAS,Imola,36.0,0 days 00:00:25.964000,0 days 00:00:28.450000,0 days 00:00:27.457000,0 days 00:01:21.871000,False,16.5
727,GAS,Imola,37.0,0 days 00:00:25.985000,0 days 00:00:28.588000,0 days 00:00:27.520000,0 days 00:01:22.093000,False,16.6
728,GAS,Imola,38.0,0 days 00:00:25.960000,0 days 00:00:28.581000,0 days 00:00:27.586000,0 days 00:01:22.127000,False,16.7
729,GAS,Imola,39.0,0 days 00:00:25.861000,0 days 00:00:28.511000,0 days 00:00:27.731000,0 days 00:01:22.103000,False,16.7
730,GAS,Imola,40.0,0 days 00:00:25.924000,0 days 00:00:29.574000,0 days 00:00:27.374000,0 days 00:01:22.872000,False,16.6
731,GAS,Imola,41.0,0 days 00:00:25.820000,0 days 00:00:28.568000,0 days 00:00:27.519000,0 days 00:01:21.907000,False,16.5
732,GAS,Imola,42.0,0 days 00:00:26.017000,0 days 00:00:28.600000,0 days 00:00:27.502000,0 days 00:01:22.119000,False,16.5
733,GAS,Imola,43.0,0 days 00:00:25.827000,0 days 00:00:28.589000,0 days 00:00:27.666000,0 days 00:01:22.082000,False,16.6
734,GAS,Imola,44.0,0 days 00:00:26.040000,0 days 00:00:28.518000,0 days 00:00:27.605000,0 days 00:01:22.163000,False,16.7
735,GAS,Imola,45.0,0 days 00:00:26.094000,0 days 00:00:28.501000,0 days 00:00:27.510000,0 days 00:01:22.105000,False,16.7
736,GAS,Imola,46.0,0 days 00:00:25.849000,0 days 00:00:28.622000,0 days 00:00:27.490000,0 days 00:01:21.961000,False,16.6
737,GAS,Imola,47.0,0 days 00:00:25.768000,0 days 00:00:28.812000,0 days 00:00:27.633000,0 days 00:01:22.213000,False,16.7
738,GAS,Imola,48.0,0 days 00:00:26.033000,0 days 00:00:28.558000,0 days 00:00:27.539000,0 days 00:01:22.130000,False,16.7
739,GAS,Imola,49.0,0 days 00:00:25.849000,0 days 00:00:28.581000,0 days 00:00:27.655000,0 days 00:01:22.085000,False,16.9
740,GAS,Imola,50.0,0 days 00:00:26.044000,0 days 00:00:28.455000,0 days 00:00:27.555000,0 days 00:01:22.054000,False,17.0
741,GAS,Imola,51.0,0 days 00:00:25.843000,0 days 00:00:28.691000,0 days 00:00:27.575000,0 days 00:01:22.109000,False,17.0
742,GAS,Imola,52.0,0 days 00:00:25.832000,0 days 00:00:28.681000,0 days 00:00:27.604000,0 days 00:01:22.117000,False,17.0
743,GAS,Imola,53.0,0 days 00:00:25.845000,0 days 00:00:28.640000,0 days 00:00:27.615000,0 days 00:01:22.100000,False,17.0
744,GAS,Imola,54.0,0 days 00:00:25.989000,0 days 00:00:28.741000,0 days 00:00:27.603000,0 days 00:01:22.333000,False,16.8
745,GAS,Imola,55.0,0 days 00:00:25.803000,0 days 00:00:28.571000,0 days 00:00:27.565000,0 days 00:01:21.939000,False,16.8
746,GAS,Imola,56.0,0 days 00:00:25.883000,0 days 00:00:28.779000,0 days 00:00:28.376000,0 days 00:01:23.038000,False,16.7
747,GAS,Imola,57.0,0 days 00:00:25.675000,0 days 00:00:28.679000,0 days 00:00:27.659000,0 days 00:01:22.013000,False,16.6
748,GAS,Imola,58.0,0 days 00:00:25.916000,0 days 00:00:28.697000,0 days 00:00:27.620000,0 days 00:01:22.233000,False,16.5
749,GAS,Imola,59.0,0 days 00:00:25.861000,0 days 00:00:28.695000,0 days 00:00:27.526000,0 days 00:01:22.082000,False,16.5
750,GAS,Imola,60.0,0 days 00:00:25.758000,0 days 00:00:28.605000,0 days 00:00:27.557000,0 days 00:01:21.920000,False,16.5
751,GAS,Imola,61.0,0 days 00:00:25.627000,0 days 00:00:28.643000,0 days 00:00:27.469000,0 days 00:01:21.739000,False,16.6
752,GAS,Imola,62.0,0 days 00:00:25.838000,0 days 00:00:28.838000,0 days 00:00:27.723000,0 days 00:01:22.399000,False,16.6
753,HAM,Imola,1.0,,0 days 00:00:36.549000,0 days 00:00:52.925000,,False,18.0
754,HAM,Imola,2.0,0 days 00:00:51.427000,0 days 00:00:49.184000,0 days 00:00:49.034000,0 days 00:02:29.645000,False,17.9
755,HAM,Imola,3.0,0 days 00:00:40.306000,0 days 00:00:47.559000,0 days 00:00:48.062000,0 days 00:02:15.927000,False,17.8
756,HAM,Imola,4.0,0 days 00:00:36.735000,0 days 00:00:44.179000,0 days 00:00:50.650000,0 days 00:02:11.564000,False,17.6
757,HAM,Imola,5.0,0 days 00:00:31.902000,0 days 00:00:33.194000,0 days 00:00:33.238000,0 days 00:01:38.334000,False,17.5
758,HAM,Imola,6.0,0 days 00:00:30.177000,0 days 00:00:31.530000,0 days 00:00:31.932000,0 days 00:01:33.639000,False,17.3
759,HAM,Imola,7.0,0 days 00:00:29.360000,0 days 00:00:31.428000,0 days 00:00:31.649000,0 days 00:01:32.437000,False,17.3
760,HAM,Imola,8.0,0 days 00:00:29.210000,0 days 00:00:31.339000,0 days 00:00:31.498000,0 days 00:01:32.047000,False,17.1
761,HAM,Imola,9.0,0 days 00:00:28.938000,0 days 00:00:31.546000,0 days 00:00:31.196000,0 days 00:01:31.680000,False,17.0
762,HAM,Imola,10.0,0 days 00:00:28.958000,0 days 00:00:31.566000,0 days 00:00:31.856000,0 days 00:01:32.380000,False,17.0
763,HAM,Imola,11.0,0 days 00:00:29.196000,0 days 00:00:31.555000,0 days 00:00:31.860000,0 days 00:01:32.611000,False,17.0
764,HAM,Imola,12.0,0 days 00:00:29.431000,0 days 00:00:31.946000,0 days 00:00:31.962000,0 days 00:01:33.339000,False,17.0
765,HAM,Imola,13.0,0 days 00:00:29.671000,0 days 00:00:32.145000,0 days 00:00:32.423000,0 days 00:01:34.239000,False,17.0
766,HAM,Imola,14.0,0 days 00:00:30.120000,0 days 00:00:32.424000,0 days 00:00:32.847000,0 days 00:01:35.391000,False,16.7
767,HAM,Imola,15.0,0 days 00:00:29.976000,0 days 00:00:32.853000,0 days 00:00:32.698000,0 days 00:01:35.527000,False,16.7
768,HAM,Imola,16.0,0 days 00:00:30.050000,0 days 00:00:33.004000,0 days 00:00:32.805000,0 days 00:01:35.859000,False,16.7
769,HAM,Imola,17.0,0 days 00:00:30.117000,0 days 00:00:32.539000,0 days 00:00:32.588000,0 days 00:01:35.244000,False,16.5
770,HAM,Imola,18.0,0 days 00:00:29.716000,0 days 00:00:32.573000,0 days 00:00:37.257000,0 days 00:01:39.546000,False,16.2
771,HAM,Imola,19.0,0 days 00:00:59.916000,0 days 00:00:31.114000,0 days 00:00:30.381000,0 days 00:02:01.411000,False,16.3
772,HAM,Imola,20.0,0 days 00:00:28.098000,0 days 00:00:29.441000,0 days 00:00:29.156000,0 days 00:01:26.695000,False,16.1
773,HAM,Imola,21.0,0 days 00:00:27.481000,0 days 00:00:29.111000,0 days 00:00:28.760000,0 days 00:01:25.352000,False,16.0
774,HAM,Imola,22.0,0 days 00:00:27.123000,0 days 00:00:28.870000,0 days 00:00:28.409000,0 days 00:01:24.402000,False,16.1
775,HAM,Imola,23.0,0 days 00:00:27.154000,0 days 00:00:28.660000,0 days 00:00:28.365000,0 days 00:01:24.179000,False,16.0
776,HAM,Imola,24.0,0 days 00:00:26.713000,0 days 00:00:28.535000,0 days 00:00:28.180000,0 days 00:01:23.428000,False,16.0
777,HAM,Imola,25.0,0 days 00:00:27.172000,0 days 00:00:28.562000,0 days 00:00:28.094000,0 days 00:01:23.828000,False,16.0
778,HAM,Imola,26.0,0 days 00:00:26.837000,0 days 00:00:28.943000,0 days 00:00:28.009000,0 days 00:01:23.789000,False,15.8
779,HAM,Imola,27.0,0 days 00:00:26.641000,0 days 00:00:28.636000,0 days 00:00:27.936000,0 days 00:01:23.213000,False,15.9
